subjID	version	block	trial_index	time_elapsed	trial_type	internal_node_id	stim	key_press	rt	outcome	valued	devalued	cor_dir	isdevalued	chose	score
debugshnTF	1.0	3.SOA_4	268	723508	html-keyboard-response	0.0-268.0	cherries	39	750	orange					Right	-1
debugshnTF	1.0	3.SOA_4	269	724196	html-keyboard-response	0.0-269.0	bananas	39	686	melon					Right	0
debugshnTF	1.0	3.SOA_4	270	725045	html-keyboard-response	0.0-270.0	coconut	37	846	pear					Left	1
debugshnTF	1.0	3.SOA_4	271	726048	html-keyboard-response	0.0-271.0	bananas			melon					None	0
debugshnTF	1.0	3.SOA_4	272	726692	html-keyboard-response	0.0-272.0	kiwi	39	642	strawberry					Right	1
debugshnTF	1.0	3.SOA_4	273	727695	html-keyboard-response	0.0-273.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_5	276	734373	html-keyboard-response	0.0-276.0	apple	37	787	lemon					Left	0
debugshnTF	1.0	3.SOA_5	277	734822	html-keyboard-response	0.0-277.0	cherries	39	446	orange					Right	-1
debugshnTF	1.0	3.SOA_5	278	735317	html-keyboard-response	0.0-278.0	cherries	39	491	orange					Right	-1
debugshnTF	1.0	3.SOA_5	279	735845	html-keyboard-response	0.0-279.0	coconut	37	525	pear					Left	1
debugshnTF	1.0	3.SOA_5	280	736212	html-keyboard-response	0.0-280.0	grape	39	365	pineapple					Right	-1
debugshnTF	1.0	3.SOA_5	281	736759	html-keyboard-response	0.0-281.0	kiwi	39	544	strawberry					Right	1
debugshnTF	1.0	3.SOA_5	282	737173	html-keyboard-response	0.0-282.0	bananas	39	412	melon					Right	0
debugshnTF	1.0	3.SOA_5	283	737572	html-keyboard-response	0.0-283.0	grape	39	397	pineapple					Right	-1
debugshnTF	1.0	3.SOA_5	284	737940	html-keyboard-response	0.0-284.0	coconut	37	366	pear					Left	1
debugshnTF	1.0	3.SOA_5	285	738309	html-keyboard-response	0.0-285.0	bananas	39	366	melon					Right	0
debugshnTF	1.0	3.SOA_5	286	738676	html-keyboard-response	0.0-286.0	kiwi	39	364	strawberry					Right	1
debugshnTF	1.0	3.SOA_5	287	739062	html-keyboard-response	0.0-287.0	apple	39	382	lemon					Right	1
debugshnTF	1.0	3.SOA_6	290	746213	html-keyboard-response	0.0-290.0	kiwi	39	647	strawberry					Right	1
debugshnTF	1.0	3.SOA_6	291	747215	html-keyboard-response	0.0-291.0	apple			lemon					None	0
debugshnTF	1.0	3.SOA_6	292	747620	html-keyboard-response	0.0-292.0	kiwi	37	401	strawberry					Left	0
debugshnTF	1.0	3.SOA_6	293	748623	html-keyboard-response	0.0-293.0	coconut			pear					None	0
debugshnTF	1.0	3.SOA_6	294	748934	html-keyboard-response	0.0-294.0	bananas	39	308	melon					Right	-1
debugshnTF	1.0	3.SOA_6	295	749936	html-keyboard-response	0.0-295.0	coconut			pear					None	0
debugshnTF	1.0	3.SOA_6	296	750374	html-keyboard-response	0.0-296.0	apple	37	434	lemon					Left	0
debugshnTF	1.0	3.SOA_6	297	751377	html-keyboard-response	0.0-297.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_6	298	751957	html-keyboard-response	0.0-298.0	grape	39	579	pineapple					Right	0
debugshnTF	1.0	3.SOA_6	299	752960	html-keyboard-response	0.0-299.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_6	300	753510	html-keyboard-response	0.0-300.0	bananas	39	547	melon					Right	-1
debugshnTF	1.0	3.SOA_6	301	754513	html-keyboard-response	0.0-301.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_7	304	761880	html-keyboard-response	0.0-304.0	coconut	39	862	pear					Right	-1
debugshnTF	1.0	3.SOA_7	305	762883	html-keyboard-response	0.0-305.0	coconut			pear					None	0
debugshnTF	1.0	3.SOA_7	306	763886	html-keyboard-response	0.0-306.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_7	307	764889	html-keyboard-response	0.0-307.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_7	308	765891	html-keyboard-response	0.0-308.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_7	309	766895	html-keyboard-response	0.0-309.0	bananas			melon					None	0
debugshnTF	1.0	3.SOA_7	310	767899	html-keyboard-response	0.0-310.0	kiwi			strawberry					None	0
debugshnTF	1.0	3.SOA_7	311	768902	html-keyboard-response	0.0-311.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_7	312	769905	html-keyboard-response	0.0-312.0	apple			lemon					None	0
debugshnTF	1.0	3.SOA_7	313	770908	html-keyboard-response	0.0-313.0	kiwi			strawberry					None	0
debugshnTF	1.0	3.SOA_7	314	771813	html-keyboard-response	0.0-314.0	bananas	39	902	melon					Right	0
debugshnTF	1.0	3.SOA_7	315	772117	html-keyboard-response	0.0-315.0	apple	37	302	lemon					Left	0
debugshnTF	1.0	3.SOA_8	318	779623	html-keyboard-response	0.0-318.0	bananas			melon					None	0
debugshnTF	1.0	3.SOA_8	319	780627	html-keyboard-response	0.0-319.0	cherries			orange					None	0
debugshnTF	1.0	3.SOA_8	320	781631	html-keyboard-response	0.0-320.0	kiwi			strawberry					None	0
debugshnTF	1.0	3.SOA_8	321	782634	html-keyboard-response	0.0-321.0	coconut			pear					None	0
debugshnTF	1.0	3.SOA_8	322	783637	html-keyboard-response	0.0-322.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_8	323	784641	html-keyboard-response	0.0-323.0	grape			pineapple					None	0
debugshnTF	1.0	3.SOA_8	324	785012	html-keyboard-response	0.0-324.0	apple	37	369	lemon					Left	-1
debugshnTF	1.0	3.SOA_8	325	785813	html-keyboard-response	0.0-325.0	bananas	39	796	melon					Right	0
debugshnTF	1.0	3.SOA_8	326	786181	html-keyboard-response	0.0-326.0	cherries	37	365	orange					Left	0
debugshnTF	1.0	3.SOA_8	327	786500	html-keyboard-response	0.0-327.0	kiwi	37	316	strawberry					Left	-1
debugshnTF	1.0	3.SOA_8	328	786772	html-keyboard-response	0.0-328.0	coconut	37	268	pear					Left	1
debugshnTF	1.0	3.SOA_8	329	787030	html-keyboard-response	0.0-329.0	apple	37	254	lemon					Left	-1
debugshnTF	1.0	4.DD_0	333	796920	html-keyboard-response	0.0-333.0	cherries	37	641	orange					Left	0
debugshnTF	1.0	4.DD_0	334	797395	html-keyboard-response	0.0-334.0	coconut	39	472	pear					Right	0
debugshnTF	1.0	4.DD_0	335	797860	html-keyboard-response	0.0-335.0	bananas	37	462	melon					Left	-1
debugshnTF	1.0	4.DD_0	336	798261	html-keyboard-response	0.0-336.0	grape	37	397	pineapple					Left	1
debugshnTF	1.0	4.DD_0	337	798532	html-keyboard-response	0.0-337.0	apple	39	269	lemon					Right	-1
debugshnTF	1.0	4.DD_0	338	798885	html-keyboard-response	0.0-338.0	kiwi	39	349	strawberry					Right	1
debugshnTF	1.0	4.DD_1	341	806390	html-keyboard-response	0.0-341.0	grape			pineapple					None	0
debugshnTF	1.0	4.DD_1	342	807394	html-keyboard-response	0.0-342.0	kiwi			strawberry					None	0
debugshnTF	1.0	4.DD_1	343	808397	html-keyboard-response	0.0-343.0	cherries			orange					None	0
debugshnTF	1.0	4.DD_1	344	809400	html-keyboard-response	0.0-344.0	bananas			melon					None	0
debugshnTF	1.0	4.DD_1	345	810404	html-keyboard-response	0.0-345.0	apple			lemon					None	0
debugshnTF	1.0	4.DD_1	346	811408	html-keyboard-response	0.0-346.0	coconut			pear					None	0
debugshnTF	1.0	4.DD_2	349	818913	html-keyboard-response	0.0-349.0	coconut			pear					None	0
debugshnTF	1.0	4.DD_2	350	819916	html-keyboard-response	0.0-350.0	bananas			melon					None	0
